OrderID,Date,DateKey,Year,MonthNumber,MonthName,Quarter,Category,ProductKey,Product,RegionKey,Region,Units,UnitPrice,UnitCost,DiscountRate,SalesAmount,CostAmount,Profit
ORD-20230813-06818,2023-08-13,20230813,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,10,Este,9,636.22,479.64,0.08,5267.9,4316.76,951.14
ORD-20230814-06824,2023-08-14,20230814,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,12,Oeste,3,936.43,705.32,0.23,2163.15,2115.96,47.19
ORD-20230816-07053,2023-08-16,20230816,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,4,635.93,462.43,0.29,1806.04,1849.72,-43.68
ORD-20230825-07058,2023-08-25,20230825,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,11,Norte,7,1268.36,912.31,0.12,7813.1,6386.17,1426.93
ORD-20230819-07080,2023-08-19,20230819,2023,8,Agosto,Q3,Accesorio,1,Audífonos,12,Oeste,10,19.53,12.28,0.2,156.24,122.8,33.44
ORD-20230822-07097,2023-08-22,20230822,2023,8,Agosto,Q3,Accesorio,2,Cargador,10,Este,9,124.06,88.34,0.27,815.07,795.06,20.01
ORD-20230829-07142,2023-08-29,20230829,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,12,616.33,423.26,0.12,6508.44,5079.12,1429.32
ORD-20230816-07166,2023-08-16,20230816,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,8,763.11,610.46,0.17,5067.05,4883.68,183.37
ORD-20230825-07199,2023-08-25,20230825,2023,8,Agosto,Q3,Accesorio,1,Audífonos,11,Norte,13,142.89,87.34,0.1,1671.81,1135.42,536.39
ORD-20230817-07232,2023-08-17,20230817,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,11,Norte,5,610.09,452.6,0.05,2897.93,2263.0,634.93
ORD-20230805-07275,2023-08-05,20230805,2023,8,Agosto,Q3,Accesorio,2,Cargador,12,Oeste,11,40.23,27.26,0.02,433.68,299.86,133.82
ORD-20230810-07287,2023-08-10,20230810,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,11,Norte,7,548.28,413.12,0.15,3262.27,2891.84,370.43
ORD-20230817-07303,2023-08-17,20230817,2023,8,Agosto,Q3,Accesorio,1,Audífonos,13,Sur,4,92.19,60.56,0.23,283.95,242.24,41.71
ORD-20230803-07333,2023-08-03,20230803,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,10,Este,4,1782.33,1260.93,0.13,6202.51,5043.72,1158.79
ORD-20230809-07387,2023-08-09,20230809,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,12,Oeste,9,1451.21,1127.86,0.2,10448.71,10150.74,297.97
ORD-20230813-07433,2023-08-13,20230813,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,13,Sur,4,551.83,385.12,0.16,1854.15,1540.48,313.67
ORD-20230821-07478,2023-08-21,20230821,2023,8,Agosto,Q3,Accesorio,6,Mouse,10,Este,13,40.77,30.92,0.03,514.11,401.96,112.15
ORD-20230820-07487,2023-08-20,20230820,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,12,Oeste,6,339.64,245.53,0.29,1446.87,1473.18,-26.31
ORD-20230812-07508,2023-08-12,20230812,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,5,591.07,386.78,0.07,2748.48,1933.9,814.58
ORD-20230808-07518,2023-08-08,20230808,2023,8,Agosto,Q3,Accesorio,1,Audífonos,10,Este,6,22.6,16.3,0.3,94.92,97.8,-2.88
ORD-20230825-07535,2023-08-25,20230825,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,12,Oeste,5,1915.37,1173.23,0.25,7182.64,5866.15,1316.49
ORD-20230822-07568,2023-08-22,20230822,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,12,Oeste,7,1217.82,949.3,0.24,6478.8,6645.1,-166.3
ORD-20230813-07585,2023-08-13,20230813,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,12,Oeste,10,1212.92,962.19,0.15,10309.82,9621.9,687.92
ORD-20230817-07589,2023-08-17,20230817,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,10,Este,12,870.42,628.33,0.14,8982.73,7539.96,1442.77
ORD-20230806-07606,2023-08-06,20230806,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,13,Sur,8,844.25,670.89,0.14,5808.44,5367.12,441.32
ORD-20230811-07612,2023-08-11,20230811,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,13,Sur,9,1214.42,740.5,0.16,9181.02,6664.5,2516.52
ORD-20230811-07671,2023-08-11,20230811,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,10,782.3,546.52,0.22,6101.94,5465.2,636.74
ORD-20230803-07693,2023-08-03,20230803,2023,8,Agosto,Q3,Accesorio,1,Audífonos,13,Sur,11,106.27,83.58,0.08,1075.45,919.38,156.07
ORD-20230822-07710,2023-08-22,20230822,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,13,Sur,13,970.09,658.93,0.11,11223.94,8566.09,2657.85
ORD-20230820-07716,2023-08-20,20230820,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,5,571.6,411.47,0.12,2515.04,2057.35,457.69
ORD-20230828-07780,2023-08-28,20230828,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,9,608.79,471.37,0.29,3890.17,4242.33,-352.16
ORD-20230822-07811,2023-08-22,20230822,2023,8,Agosto,Q3,Accesorio,6,Mouse,11,Norte,9,84.21,61.1,0.15,644.21,549.9,94.31
ORD-20230822-07815,2023-08-22,20230822,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,13,Sur,15,818.19,497.09,0.2,9818.28,7456.35,2361.93
ORD-20230820-07830,2023-08-20,20230820,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,14,454.4,326.18,0.18,5216.51,4566.52,649.99
ORD-20230821-07918,2023-08-21,20230821,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,12,Oeste,16,1101.22,692.46,0.17,14624.2,11079.36,3544.84
ORD-20230830-07930,2023-08-30,20230830,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,10,Este,11,523.82,314.49,0.09,5243.44,3459.39,1784.05
ORD-20230811-07936,2023-08-11,20230811,2023,8,Agosto,Q3,Accesorio,6,Mouse,13,Sur,10,30.9,19.13,0.1,278.1,191.3,86.8
ORD-20230803-07940,2023-08-03,20230803,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,11,Norte,8,931.51,588.27,0.0,7452.08,4706.16,2745.92
ORD-20230808-08002,2023-08-08,20230808,2023,8,Agosto,Q3,Accesorio,6,Mouse,12,Oeste,5,88.55,65.41,0.12,389.62,327.05,62.57
ORD-20230826-08026,2023-08-26,20230826,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,12,722.11,439.78,0.17,7192.22,5277.36,1914.86
ORD-20230813-08064,2023-08-13,20230813,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,13,Sur,9,444.56,347.12,0.1,3600.94,3124.08,476.86
ORD-20230813-08070,2023-08-13,20230813,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,13,Sur,11,313.12,214.44,0.24,2617.68,2358.84,258.84
ORD-20230827-08090,2023-08-27,20230827,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,10,Este,5,742.53,518.27,0.12,3267.13,2591.35,675.78
ORD-20230808-08099,2023-08-08,20230808,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,10,Este,4,559.36,380.14,0.03,2170.32,1520.56,649.76
ORD-20230830-08103,2023-08-30,20230830,2023,8,Agosto,Q3,Accesorio,9,Teclado,11,Norte,6,122.73,89.66,0.24,559.65,537.96,21.69
ORD-20230810-08130,2023-08-10,20230810,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,13,Sur,3,659.23,454.75,0.01,1957.91,1364.25,593.66
ORD-20230830-08157,2023-08-30,20230830,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,13,Sur,9,373.32,249.28,0.01,3326.28,2243.52,1082.76
ORD-20230819-08174,2023-08-19,20230819,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,4,882.59,545.44,0.23,2718.38,2181.76,536.62
ORD-20230819-08175,2023-08-19,20230819,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,13,Sur,3,648.66,478.7,0.11,1731.92,1436.1,295.82
ORD-20230829-08177,2023-08-29,20230829,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,10,Este,8,930.5,715.54,0.23,5731.88,5724.32,7.56
ORD-20230805-08191,2023-08-05,20230805,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,9,1452.12,979.98,0.12,11500.79,8819.82,2680.97
ORD-20230806-08202,2023-08-06,20230806,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,10,Este,10,868.83,574.44,0.17,7211.29,5744.4,1466.89
ORD-20230815-08231,2023-08-15,20230815,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,9,733.58,469.94,0.02,6470.18,4229.46,2240.72
ORD-20230811-08239,2023-08-11,20230811,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,10,Este,9,1397.58,1026.65,0.04,12075.09,9239.85,2835.24
ORD-20230806-08250,2023-08-06,20230806,2023,8,Agosto,Q3,Accesorio,6,Mouse,12,Oeste,7,36.2,22.9,0.11,225.53,160.3,65.23
ORD-20230802-08255,2023-08-02,20230802,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,9,657.76,483.86,0.09,5387.05,4354.74,1032.31
ORD-20230831-08259,2023-08-31,20230831,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,13,Sur,10,578.88,445.08,0.08,5325.7,4450.8,874.9
ORD-20230803-08279,2023-08-03,20230803,2023,8,Agosto,Q3,Accesorio,1,Audífonos,13,Sur,9,87.13,67.91,0.01,776.33,611.19,165.14
ORD-20230809-08286,2023-08-09,20230809,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,10,Este,2,1009.02,628.72,0.11,1796.06,1257.44,538.62
ORD-20230823-08300,2023-08-23,20230823,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,10,Este,7,847.71,545.57,0.24,4509.82,3818.99,690.83
ORD-20230828-08307,2023-08-28,20230828,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,12,Oeste,9,520.52,333.61,0.26,3466.66,3002.49,464.17
ORD-20230810-08309,2023-08-10,20230810,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,13,Sur,2,664.07,522.82,0.08,1221.89,1045.64,176.25
ORD-20230829-08338,2023-08-29,20230829,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,13,Sur,8,1020.84,705.68,0.1,7350.05,5645.44,1704.61
ORD-20230801-08388,2023-08-01,20230801,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,12,Oeste,2,1256.79,996.47,0.14,2161.68,1992.94,168.74
ORD-20230818-08405,2023-08-18,20230818,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,12,Oeste,7,1848.48,1176.84,0.11,11516.03,8237.88,3278.15
ORD-20230823-08426,2023-08-23,20230823,2023,8,Agosto,Q3,Accesorio,9,Teclado,11,Norte,13,113.89,89.63,0.21,1169.65,1165.19,4.46
ORD-20230812-08460,2023-08-12,20230812,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,11,Norte,13,1525.08,991.7,0.22,15464.31,12892.1,2572.21
ORD-20230829-08477,2023-08-29,20230829,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,10,Este,8,1075.77,659.95,0.27,6282.5,5279.6,1002.9
ORD-20230829-08545,2023-08-29,20230829,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,12,Oeste,2,1148.51,883.64,0.15,1952.47,1767.28,185.19
ORD-20230802-08553,2023-08-02,20230802,2023,8,Agosto,Q3,Accesorio,6,Mouse,11,Norte,12,57.8,40.83,0.09,631.18,489.96,141.22
ORD-20230809-08596,2023-08-09,20230809,2023,8,Agosto,Q3,Accesorio,6,Mouse,11,Norte,8,68.85,49.48,0.02,539.78,395.84,143.94
ORD-20230801-08606,2023-08-01,20230801,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,13,Sur,7,834.55,543.36,0.27,4264.55,3803.52,461.03
ORD-20230826-08638,2023-08-26,20230826,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,7,1284.36,985.11,0.29,6383.27,6895.77,-512.5
ORD-20230822-08643,2023-08-22,20230822,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,13,Sur,11,663.81,416.99,0.24,5549.45,4586.89,962.56
ORD-20230817-08695,2023-08-17,20230817,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,12,Oeste,9,666.5,477.75,0.23,4618.84,4299.75,319.09
ORD-20230806-08743,2023-08-06,20230806,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,12,Oeste,10,1616.17,1091.91,0.19,13090.98,10919.1,2171.88
ORD-20230811-08753,2023-08-11,20230811,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,7,1154.17,802.21,0.24,6140.18,5615.47,524.71
ORD-20230804-08796,2023-08-04,20230804,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,11,Norte,4,1734.08,1125.49,0.12,6103.96,4501.96,1602.0
ORD-20230827-08848,2023-08-27,20230827,2023,8,Agosto,Q3,Accesorio,6,Mouse,13,Sur,7,99.28,69.82,0.14,597.67,488.74,108.93
ORD-20230825-08855,2023-08-25,20230825,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,10,1139.33,877.55,0.22,8886.77,8775.5,111.27
ORD-20230812-08864,2023-08-12,20230812,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,10,Este,10,659.23,408.86,0.17,5471.61,4088.6,1383.01
ORD-20230818-08878,2023-08-18,20230818,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,13,Sur,8,1177.13,849.63,0.25,7062.78,6797.04,265.74
ORD-20230829-08902,2023-08-29,20230829,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,12,Oeste,8,1159.09,775.42,0.1,8345.45,6203.36,2142.09
ORD-20230812-08933,2023-08-12,20230812,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,13,Sur,5,691.66,466.02,0.0,3458.3,2330.1,1128.2
ORD-20230805-08955,2023-08-05,20230805,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,9,1270.28,1003.41,0.07,10632.24,9030.69,1601.55
ORD-20230815-08970,2023-08-15,20230815,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,11,Norte,9,525.54,336.54,0.11,4209.58,3028.86,1180.72
ORD-20230801-08985,2023-08-01,20230801,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,13,Sur,4,1275.21,827.61,0.0,5100.84,3310.44,1790.4
ORD-20230810-09069,2023-08-10,20230810,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,12,Oeste,11,381.87,245.33,0.16,3528.48,2698.63,829.85
ORD-20230829-09077,2023-08-29,20230829,2023,8,Agosto,Q3,Accesorio,1,Audífonos,11,Norte,13,147.58,102.32,0.08,1765.06,1330.16,434.9
ORD-20230825-09104,2023-08-25,20230825,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,13,Sur,8,689.58,432.7,0.23,4247.81,3461.6,786.21
ORD-20230830-09142,2023-08-30,20230830,2023,8,Agosto,Q3,Accesorio,6,Mouse,13,Sur,4,58.62,40.38,0.25,175.86,161.52,14.34
ORD-20230830-09284,2023-08-30,20230830,2023,8,Agosto,Q3,Accesorio,1,Audífonos,12,Oeste,12,107.17,72.71,0.3,900.23,872.52,27.71
ORD-20230819-09303,2023-08-19,20230819,2023,8,Agosto,Q3,Accesorio,9,Teclado,12,Oeste,12,149.46,91.06,0.02,1757.65,1092.72,664.93
ORD-20230804-09329,2023-08-04,20230804,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,10,Este,10,1650.54,1289.88,0.04,15845.18,12898.8,2946.38
ORD-20230805-09366,2023-08-05,20230805,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,13,Sur,7,674.14,526.32,0.02,4624.6,3684.24,940.36
ORD-20230810-09368,2023-08-10,20230810,2023,8,Agosto,Q3,Accesorio,1,Audífonos,11,Norte,15,78.48,59.97,0.18,965.3,899.55,65.75
ORD-20230801-09377,2023-08-01,20230801,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,13,Sur,11,1121.23,806.84,0.13,10730.17,8875.24,1854.93
ORD-20230822-09406,2023-08-22,20230822,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,4,1767.55,1398.84,0.2,5656.16,5595.36,60.8
ORD-20230826-09408,2023-08-26,20230826,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,12,Oeste,7,1903.93,1514.05,0.12,11728.21,10598.35,1129.86
ORD-20230822-09433,2023-08-22,20230822,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,9,689.82,444.15,0.07,5773.79,3997.35,1776.44
ORD-20230811-09473,2023-08-11,20230811,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,12,Oeste,9,420.1,261.41,0.15,3213.76,2352.69,861.07
ORD-20230814-09483,2023-08-14,20230814,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,10,Este,6,1214.52,896.47,0.18,5975.44,5378.82,596.62
ORD-20230827-09578,2023-08-27,20230827,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,6,364.54,232.41,0.01,2165.37,1394.46,770.91
ORD-20230820-09580,2023-08-20,20230820,2023,8,Agosto,Q3,Cómputo,5,Laptop Pro,10,Este,6,1164.17,842.75,0.04,6705.62,5056.5,1649.12
ORD-20230827-09589,2023-08-27,20230827,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,10,Este,1,732.57,454.42,0.01,725.24,454.42,270.82
ORD-20230813-09684,2023-08-13,20230813,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,11,Norte,7,473.49,296.74,0.03,3215.0,2077.18,1137.82
ORD-20230809-09718,2023-08-09,20230809,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,10,Este,10,1313.1,856.97,0.15,11161.35,8569.7,2591.65
ORD-20230812-09734,2023-08-12,20230812,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,10,Este,13,921.72,619.22,0.18,9825.54,8049.86,1775.68
ORD-20230801-09752,2023-08-01,20230801,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,12,Oeste,9,405.39,314.25,0.3,2553.96,2828.25,-274.29
ORD-20230821-09762,2023-08-21,20230821,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,10,Este,5,1532.34,953.48,0.16,6435.83,4767.4,1668.43
ORD-20230831-09774,2023-08-31,20230831,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,12,Oeste,4,1336.98,851.05,0.21,4224.86,3404.2,820.66
ORD-20230804-09784,2023-08-04,20230804,2023,8,Agosto,Q3,Teléfono,10,Teléfono X,11,Norte,5,756.43,561.35,0.01,3744.33,2806.75,937.58
ORD-20230803-09788,2023-08-03,20230803,2023,8,Agosto,Q3,Teléfono,12,Teléfono Z,10,Este,9,649.81,473.16,0.02,5731.32,4258.44,1472.88
ORD-20230831-09807,2023-08-31,20230831,2023,8,Agosto,Q3,Cómputo,4,Laptop Mini,13,Sur,11,1196.06,907.06,0.27,9604.36,9977.66,-373.3
ORD-20230804-09825,2023-08-04,20230804,2023,8,Agosto,Q3,Tablet,7,Tablet Mini,13,Sur,6,352.38,247.26,0.22,1649.14,1483.56,165.58
ORD-20230824-09878,2023-08-24,20230824,2023,8,Agosto,Q3,Teléfono,11,Teléfono Y,11,Norte,9,1230.32,948.79,0.27,8083.2,8539.11,-455.91
ORD-20230802-09938,2023-08-02,20230802,2023,8,Agosto,Q3,Accesorio,9,Teclado,13,Sur,9,34.28,23.86,0.3,215.96,214.74,1.22
ORD-20230804-09961,2023-08-04,20230804,2023,8,Agosto,Q3,Cómputo,3,Laptop Air,13,Sur,5,1773.35,1225.57,0.11,7891.41,6127.85,1763.56
ORD-20230825-09987,2023-08-25,20230825,2023,8,Agosto,Q3,Tablet,8,Tablet Plus,12,Oeste,9,512.73,404.99,0.09,4199.26,3644.91,554.35
ORD-20230901-00011,2023-09-01,20230901,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,11,Norte,9,663.17,428.54,0.08,5491.05,3856.86,1634.19
ORD-20230906-00045,2023-09-06,20230906,2023,9,Septiembre,Q3,Teléfono,12,Teléfono Z,12,Oeste,8,1109.18,736.79,0.0,8873.44,5894.32,2979.12
ORD-20230906-00091,2023-09-06,20230906,2023,9,Septiembre,Q3,Cómputo,5,Laptop Pro,11,Norte,8,1618.55,1060.77,0.01,12818.92,8486.16,4332.76
ORD-20230917-00095,2023-09-17,20230917,2023,9,Septiembre,Q3,Cómputo,5,Laptop Pro,11,Norte,9,1773.73,1320.49,0.28,11493.77,11884.41,-390.64
ORD-20230911-00100,2023-09-11,20230911,2023,9,Septiembre,Q3,Cómputo,3,Laptop Air,13,Sur,8,1793.69,1182.24,0.27,10475.15,9457.92,1017.23
ORD-20230928-00146,2023-09-28,20230928,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,10,Este,3,533.18,326.96,0.2,1279.63,980.88,298.75
ORD-20230902-00152,2023-09-02,20230902,2023,9,Septiembre,Q3,Cómputo,3,Laptop Air,10,Este,5,1646.27,1059.39,0.2,6585.08,5296.95,1288.13
ORD-20230909-00154,2023-09-09,20230909,2023,9,Septiembre,Q3,Tablet,7,Tablet Mini,13,Sur,5,665.45,450.79,0.21,2628.53,2253.95,374.58
ORD-20230926-00211,2023-09-26,20230926,2023,9,Septiembre,Q3,Teléfono,12,Teléfono Z,10,Este,9,794.44,502.2,0.3,5004.97,4519.8,485.17
ORD-20230901-00215,2023-09-01,20230901,2023,9,Septiembre,Q3,Cómputo,4,Laptop Mini,11,Norte,11,1914.06,1510.68,0.29,14948.81,16617.48,-1668.67
ORD-20230914-00220,2023-09-14,20230914,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,13,Sur,10,883.73,706.73,0.19,7158.21,7067.3,90.91
ORD-20230909-00222,2023-09-09,20230909,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,12,Oeste,12,937.3,672.74,0.2,8998.08,8072.88,925.2
ORD-20230911-00245,2023-09-11,20230911,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,13,Sur,6,1208.41,852.57,0.06,6815.43,5115.42,1700.01
ORD-20230902-00252,2023-09-02,20230902,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,11,Norte,7,1288.31,806.23,0.12,7935.99,5643.61,2292.38
ORD-20230912-00271,2023-09-12,20230912,2023,9,Septiembre,Q3,Teléfono,10,Teléfono X,12,Oeste,9,969.37,657.18,0.23,6717.73,5914.62,803.11
ORD-20230909-00289,2023-09-09,20230909,2023,9,Septiembre,Q3,Tablet,7,Tablet Mini,11,Norte,6,482.33,290.88,0.12,2546.7,1745.28,801.42
ORD-20230905-00302,2023-09-05,20230905,2023,9,Septiembre,Q3,Tablet,7,Tablet Mini,12,Oeste,6,724.7,576.97,0.1,3913.38,3461.82,451.56
ORD-20230907-00371,2023-09-07,20230907,2023,9,Septiembre,Q3,Accesorio,9,Teclado,10,Este,3,95.85,65.78,0.0,287.55,197.34,90.21
ORD-20230902-00376,2023-09-02,20230902,2023,9,Septiembre,Q3,Accesorio,6,Mouse,11,Norte,6,12.39,8.29,0.28,53.52,49.74,3.78
ORD-20230928-00379,2023-09-28,20230928,2023,9,Septiembre,Q3,Tablet,7,Tablet Mini,12,Oeste,9,712.21,438.5,0.14,5512.51,3946.5,1566.01
ORD-20230905-00418,2023-09-05,20230905,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,11,Norte,10,512.6,394.2,0.12,4510.88,3942.0,568.88
ORD-20230910-00421,2023-09-10,20230910,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,11,Norte,16,1065.57,809.51,0.19,13809.79,12952.16,857.63
ORD-20230930-00431,2023-09-30,20230930,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,12,Oeste,6,647.3,484.13,0.05,3689.61,2904.78,784.83
ORD-20230910-00470,2023-09-10,20230910,2023,9,Septiembre,Q3,Cómputo,3,Laptop Air,12,Oeste,9,1682.79,1040.86,0.18,12418.99,9367.74,3051.25
ORD-20230915-00486,2023-09-15,20230915,2023,9,Septiembre,Q3,Accesorio,9,Teclado,11,Norte,9,141.42,88.31,0.29,903.67,794.79,108.88
ORD-20230902-00497,2023-09-02,20230902,2023,9,Septiembre,Q3,Cómputo,5,Laptop Pro,10,Este,8,1134.6,737.32,0.18,7442.98,5898.56,1544.42
ORD-20230927-00506,2023-09-27,20230927,2023,9,Septiembre,Q3,Cómputo,5,Laptop Pro,12,Oeste,3,1379.41,950.71,0.23,3186.44,2852.13,334.31
ORD-20230904-00511,2023-09-04,20230904,2023,9,Septiembre,Q3,Accesorio,1,Audífonos,11,Norte,10,60.61,43.93,0.08,557.61,439.3,118.31
ORD-20230925-00531,2023-09-25,20230925,2023,9,Septiembre,Q3,Cómputo,4,Laptop Mini,13,Sur,8,1723.06,1148.63,0.06,12957.41,9189.04,3768.37
ORD-20230904-00584,2023-09-04,20230904,2023,9,Septiembre,Q3,Accesorio,6,Mouse,10,Este,7,36.04,25.7,0.27,184.16,179.9,4.26
ORD-20230902-00586,2023-09-02,20230902,2023,9,Septiembre,Q3,Cómputo,5,Laptop Pro,11,Norte,5,1529.52,1045.32,0.14,6576.94,5226.6,1350.34
ORD-20230926-00637,2023-09-26,20230926,2023,9,Septiembre,Q3,Cómputo,3,Laptop Air,13,Sur,6,1254.59,965.63,0.11,6699.51,5793.78,905.73
ORD-20230914-00639,2023-09-14,20230914,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,10,Este,11,522.48,354.45,0.29,4080.57,3898.95,181.62
ORD-20230914-00666,2023-09-14,20230914,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,12,Oeste,4,428.13,268.96,0.01,1695.39,1075.84,619.55
ORD-20230921-00674,2023-09-21,20230921,2023,9,Septiembre,Q3,Teléfono,11,Teléfono Y,11,Norte,8,861.25,600.48,0.27,5029.7,4803.84,225.86
ORD-20230917-00705,2023-09-17,20230917,2023,9,Septiembre,Q3,Teléfono,10,Teléfono X,10,Este,10,546.49,335.95,0.27,3989.38,3359.5,629.88
ORD-20230929-00709,2023-09-29,20230929,2023,9,Septiembre,Q3,Accesorio,9,Teclado,12,Oeste,10,38.87,25.04,0.03,377.04,250.4,126.64
ORD-20230906-00728,2023-09-06,20230906,2023,9,Septiembre,Q3,Cómputo,4,Laptop Mini,11,Norte,7,912.79,700.21,0.17,5303.31,4901.47,401.84
ORD-20230913-00730,2023-09-13,20230913,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,11,Norte,10,695.71,468.76,0.11,6191.82,4687.6,1504.22
ORD-20230923-00735,2023-09-23,20230923,2023,9,Septiembre,Q3,Tablet,8,Tablet Plus,10,Este,7,437.0,330.89,0.08,2814.28,2316.23,498.05
ORD-20230902-00771,2023-09-02,20230902,2023,9,Septiembre,Q3,Accesorio,2,Cargador,10,Este,8,85.02,65.59,0.05,646.15,524.72,121.43
ORD-20230910-00785,2023-09-10,20230910,2023,9,Septiembre,Q3,Teléfono,10,Teléfono X,11,Norte,5,984.23,604.68,0.04,4724.3,3023.4,1700.9
ORD-20230926-00790,2023-09-26,20230926,2023,9,Septiembre,Q3,Teléfono,12,Teléfono Z,10,Este,10,819.74,552.63,0.15,6967.79,5526.3,1441.49
